ID Pedido,Fecha Pedido,Fecha Envío,Modo Envío,Cliente,Segmento,Ciudad,Estado,Region,Categoria,Subcategoria,Producto,Ventas,Año,Mes
CA-2018-130764,2018-10-27,2018-10-28,First Class,Jack O'Briant,Corporate,San Francisco,California,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,2018,10
CA-2018-130764,2018-10-27,2018-10-28,First Class,Jack O'Briant,Corporate,San Francisco,California,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,2018,10
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,2018,8
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,2018,8
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Central,Technology,Phones,Pyle PMP37LED,153.584,2018,8
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,2018,8
CA-2018-124296,2018-12-24,2018-12-28,Standard Class,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,2018,12
CA-2018-124296,2018-12-24,2018-12-28,Standard Class,Christine Sundaresam,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,2018,12
CA-2017-169957,2017-09-26,2017-09-30,Standard Class,Steve Nguyen,Home Office,Covington,Washington,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,2017,9
CA-2017-169957,2017-09-26,2017-09-30,Standard Class,Steve Nguyen,Home Office,Covington,Washington,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,2017,9
CA-2017-169957,2017-09-26,2017-09-30,Standard Class,Steve Nguyen,Home Office,Covington,Washington,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,2017,9
US-2017-108777,2017-12-12,2017-12-12,Same Day,Jim Mitchum,Corporate,Lorain,Ohio,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,2017,12
US-2017-108777,2017-12-12,2017-12-12,Same Day,Jim Mitchum,Corporate,Lorain,Ohio,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,2017,12
CA-2016-148859,2016-12-28,2017-01-01,Standard Class,Fred Harton,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2016,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,Stacking Trays by OIC,24.9,2015,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1981,21.12,2015,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,2015,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Binders,Avery Hanging File Binders,14.352,2015,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,2015,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Office Supplies,Labels,Avery 477,274.77,2015,12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,2015,12
CA-2016-137750,2016-06-25,2016-06-30,Standard Class,Jill Fjeld,Consumer,San Francisco,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,2016,6
CA-2016-136378,2016-04-02,2016-04-07,Standard Class,Cari Sayre,Corporate,Houston,Texas,Central,Office Supplies,Binders,Aluminum Screw Posts,9.156,2016,4
CA-2018-100356,2018-10-21,2018-10-25,Standard Class,Susan Pistek,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2018,10
US-2016-166520,2016-07-16,2016-07-19,First Class,Katrina Edelman,Corporate,New York City,New York,East,Office Supplies,Paper,Petty Cash Envelope,80.88,2016,7
US-2016-166520,2016-07-16,2016-07-19,First Class,Katrina Edelman,Corporate,New York City,New York,East,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,2016,7
CA-2018-136350,2018-06-24,2018-06-26,Second Class,George Ashbrook,Consumer,New York City,New York,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,2018,6
CA-2018-136350,2018-06-24,2018-06-26,Second Class,George Ashbrook,Consumer,New York City,New York,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2018,6
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Nontoxic Chalk,4.224,2015,9
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2015,9
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,2015,9
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928,2015,9
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,2015,9
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 4060 Series Tables,67.176,2015,9
CA-2015-163034,2015-11-24,2015-11-28,Standard Class,Darren Koutras,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,2015,11
CA-2016-124058,2016-11-20,2016-11-24,Standard Class,Lena Creighton,Consumer,Oakland,California,West,Technology,Phones,Gear Head AU3700S Headset,72.744,2016,11
CA-2016-124058,2016-11-20,2016-11-24,Standard Class,Lena Creighton,Consumer,Oakland,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,2016,11
CA-2017-129196,2017-11-01,2017-11-07,Standard Class,Xylona Preis,Consumer,Chicago,Illinois,Central,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,2017,11
US-2016-138716,2016-09-17,2016-09-20,First Class,Cari Sayre,Corporate,Seattle,Washington,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,2016,9
US-2017-122182,2017-03-10,2017-03-14,Standard Class,Bryan Davis,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,2017,3
US-2015-130358,2015-06-23,2015-06-26,First Class,Denise Leinenbach,Consumer,Concord,North Carolina,South,Office Supplies,Art,Prang Drawing Pencil Set,20.016,2015,6
US-2015-130358,2015-06-23,2015-06-26,First Class,Denise Leinenbach,Consumer,Concord,North Carolina,South,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,2015,6
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,South,Office Supplies,Fasteners,Staples,7.52,2015,11
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,South,Office Supplies,Art,Newell 320,10.272,2015,11
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,Avery 513,47.808,2015,11
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,South,Technology,Phones,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,978.84,2015,11
CA-2017-145303,2017-08-28,2017-08-31,First Class,Tom Prescott,Consumer,Dallas,Texas,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,2017,8
CA-2017-145303,2017-08-28,2017-08-31,First Class,Tom Prescott,Consumer,Dallas,Texas,Central,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,2017,8
CA-2017-145303,2017-08-28,2017-08-31,First Class,Tom Prescott,Consumer,Dallas,Texas,Central,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2017,8
CA-2016-156104,2016-12-06,2016-12-08,Second Class,Nora Pelletier,Home Office,Indianapolis,Indiana,Central,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2016,12
US-2016-164308,2016-09-24,2016-09-27,First Class,Steve Carroll,Home Office,Broken Arrow,Oklahoma,Central,Technology,Phones,AT&T 1080 Phone,821.94,2016,9
CA-2018-108112,2018-11-15,2018-11-20,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,South,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,2018,11
CA-2018-108112,2018-11-15,2018-11-20,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,South,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,2018,11
CA-2016-100685,2016-12-19,2016-12-21,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,Central,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2016,12
CA-2016-100685,2016-12-19,2016-12-21,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,Central,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,2016,12
CA-2016-100685,2016-12-19,2016-12-21,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,Central,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,2016,12
CA-2016-165414,2016-12-21,2016-12-24,First Class,Lynn Smith,Consumer,Jacksonville,North Carolina,South,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,2016,12
CA-2017-140417,2017-09-25,2017-09-29,Standard Class,Katrina Edelman,Corporate,Tigard,Oregon,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,2017,9
CA-2017-140417,2017-09-25,2017-09-29,Standard Class,Katrina Edelman,Corporate,Tigard,Oregon,West,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,2017,9
US-2018-151316,2018-06-24,2018-06-30,Standard Class,Matthew Clasen,Corporate,Decatur,Illinois,Central,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,2018,6
US-2018-151316,2018-06-24,2018-06-30,Standard Class,Matthew Clasen,Corporate,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 1971,10.272,2018,6
CA-2018-163692,2018-09-07,2018-09-09,First Class,Dean percer,Home Office,Phoenix,Arizona,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,2018,9
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Linda Cazamias,Corporate,Sacramento,California,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2017,8
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Linda Cazamias,Corporate,Sacramento,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,2017,8
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Linda Cazamias,Corporate,Sacramento,California,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,2017,8
US-2015-156559,2015-08-19,2015-08-26,Standard Class,Lena Hernandez,Consumer,Jonesboro,Arkansas,South,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,2015,8
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,Thomas Boland,Corporate,New York City,New York,East,Office Supplies,Labels,Avery 473,20.7,2017,4
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,Thomas Boland,Corporate,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95,2017,4
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,Thomas Boland,Corporate,New York City,New York,East,Office Supplies,Binders,Avery Hanging File Binders,14.352,2017,4
CA-2018-166576,2018-05-16,2018-05-18,First Class,John Murray,Consumer,Akron,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2018,5
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,South,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0,2016,8
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,South,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,2016,8
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,South,Technology,Phones,LG G3,587.97,2016,8
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Paper,Xerox 217,32.4,2015,9
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,2015,9
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,2015,9
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,GBC Instant Report Kit,12.94,2015,9
US-2018-102288,2018-06-19,2018-06-23,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,2018,6
US-2018-102288,2018-06-19,2018-06-23,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Central,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,2018,6
US-2018-102288,2018-06-19,2018-06-23,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1982,146.176,2018,6
CA-2018-137456,2018-12-21,2018-12-21,Same Day,Rick Bensley,Home Office,Fremont,Nebraska,Central,Furniture,Furnishings,Staple-based wall hangings,15.92,2018,12
US-2018-155999,2018-08-07,2018-08-13,Standard Class,Jay Kimmel,Consumer,San Diego,California,West,Technology,Phones,GE DSL Phone Line Filter,159.96,2018,8
US-2018-155999,2018-08-07,2018-08-13,Standard Class,Jay Kimmel,Consumer,San Diego,California,West,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2018,8
US-2017-148334,2017-08-22,2017-08-26,Standard Class,Dorothy Dickinson,Consumer,Houston,Texas,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2017,8
CA-2016-105599,2016-09-07,2016-09-07,Same Day,Marc Crier,Consumer,New York City,New York,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2016,9
CA-2016-105599,2016-09-07,2016-09-07,Same Day,Marc Crier,Consumer,New York City,New York,East,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,2016,9
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Central,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",73.98,2016,12
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,2016,12
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1978,17.34,2016,12
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,Central,Office Supplies,Art,Newell 351,3.28,2016,12
CA-2016-116687,2016-05-02,2016-05-07,Standard Class,Noah Childs,Corporate,Houston,Texas,Central,Office Supplies,Labels,Avery 501,8.856,2016,5
CA-2016-116687,2016-05-02,2016-05-07,Standard Class,Noah Childs,Corporate,Houston,Texas,Central,Technology,Phones,Samsung Rugby III,158.376,2016,5
CA-2017-163573,2017-11-24,2017-11-27,First Class,Amy Cox,Consumer,Seattle,Washington,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,2017,11
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2016,11
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 225,19.44,2016,11
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,2016,11
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,West,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,2016,11
CA-2018-117394,2018-09-04,2018-09-10,Standard Class,Michael Moore,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,2018,9
CA-2018-133823,2018-05-11,2018-05-12,Same Day,Liz Pelletier,Consumer,Seattle,Washington,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â x 11â",37.44,2018,5
CA-2018-133823,2018-05-11,2018-05-12,Same Day,Liz Pelletier,Consumer,Seattle,Washington,West,Office Supplies,Labels,Avery 50,37.59,2018,5
CA-2018-133823,2018-05-11,2018-05-12,Same Day,Liz Pelletier,Consumer,Seattle,Washington,West,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2018,5
CA-2015-127523,2015-05-11,2015-05-18,Standard Class,Brooke Gillingham,Corporate,Watertown,New York,East,Office Supplies,Appliances,Staple holder,35.91,2015,5
CA-2018-123239,2018-07-27,2018-07-31,Second Class,Mike Gockenbach,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,2018,7
CA-2018-156769,2018-05-06,2018-05-09,First Class,Gary Zandusky,Consumer,Arlington,Virginia,South,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,2018,5
CA-2015-127299,2015-09-19,2015-09-24,Standard Class,John Lee,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,Project Tote Personal File,67.344,2015,9
CA-2015-127299,2015-09-19,2015-09-24,Standard Class,John Lee,Consumer,Charlotte,North Carolina,South,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,2015,9
CA-2016-121272,2016-03-29,2016-04-04,Standard Class,Denny Ordway,Consumer,Seattle,Washington,West,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,2016,3
CA-2015-115336,2015-11-18,2015-11-25,Standard Class,Ann Blume,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,2015,11
CA-2016-111703,2016-07-02,2016-07-09,Standard Class,Karl Braun,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Easy-staple paper,11.952,2016,7
CA-2016-111703,2016-07-02,2016-07-09,Standard Class,Karl Braun,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1957,15.552,2016,7
CA-2015-128839,2015-09-08,2015-09-13,Standard Class,Ted Trevino,Consumer,Chesapeake,Virginia,South,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45.0,2015,9
